date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:50:37	122197/122197	---MCZ	200	added ('OK')	image/png	etag:%221dd55-592b353471a4e-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/212daa8b47b85cd4d42755d5209f0ae2.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/212daa8b47b85cd4d42755d5209f0ae2.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:37	2931/2931	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b73-592b351bb19bd-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/attributes/fachada-moderna_471922833a4ebb0b8c0c3a53a3555db6.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/attributes/fachada-moderna_471922833a4ebb0b8c0c3a53a3555db6.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:37	2888/2888	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b48-592b351afafd1-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/attributes/edificio-15pisos_ad4a062144d7214ba53766cee070805a.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/attributes/edificio-15pisos_ad4a062144d7214ba53766cee070805a.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:38	2685/2685	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a7d-592b35007da26-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/28d92455ad5f42def4d012cabd3dc73d.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/28d92455ad5f42def4d012cabd3dc73d.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:38	1728/1728	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c0-592b34ff674f4-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/0fe40b6e1b2ea049b40d28a991edaebd.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/0fe40b6e1b2ea049b40d28a991edaebd.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:38	1005/1005	---M-Z	200	added ('OK')	image/svg+xml	etag:%223ed-592b35030af6f-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/5f2ef55f02c2ae29e343483530c93dd8.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/5f2ef55f02c2ae29e343483530c93dd8.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:39	2567/2567	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a07-592b3502ac3c9-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/54a795f25894f01638a8c749081901e0.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/54a795f25894f01638a8c749081901e0.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:40	419604/419604	---MCZ	200	added ('OK')	image/png	etag:%2266714-595fbc8f8bb8c-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/velia_building_elevation.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/velia_building_elevation.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:43	292248/292248	---MCZ	200	added ('OK')	image/png	etag:%2247598-592b3566cb7e0-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/1d7afc497dc3502b16705c31f31512b1.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/1d7afc497dc3502b16705c31f31512b1.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:43	375227/375227	---MCZ	200	added ('OK')	image/png	etag:%225b9bb-592b355f95c2b-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/0ca8e819f4914f1ced373fc094fe1b5c.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/0ca8e819f4914f1ced373fc094fe1b5c.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:43	283144/283144	---MCZ	200	added ('OK')	image/png	etag:%2245208-592b357f82bd5-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/838a00e81c71cc4cd42a229f9b07b9b0.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/838a00e81c71cc4cd42a229f9b07b9b0.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:43	333293/333293	---MCZ	200	added ('OK')	image/png	etag:%22515ed-592b358f29a1b-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/c2dcbd99733be5df749613cab8a2ffb4.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/c2dcbd99733be5df749613cab8a2ffb4.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:44	284070/284070	---MCZ	200	added ('OK')	image/png	etag:%22455a6-592b3583a8479-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/955af2913dc21cf9e96d4a7018d1a397.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/955af2913dc21cf9e96d4a7018d1a397.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:44	241289/241289	---MCZ	200	added ('OK')	image/png	etag:%223ae89-592b358042261-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/90634753940e85c00b91daae3fb442d3.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/90634753940e85c00b91daae3fb442d3.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:44	241862/241862	---MCZ	200	added ('OK')	image/png	etag:%223b0c6-592b356c4abda-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/4a4a76627027c796113b1df14aacdd58.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/4a4a76627027c796113b1df14aacdd58.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:45	142189/142189	---MCZ	200	added ('OK')	image/png	etag:%2222b6d-592b3555dc76d-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/d57728280954953bd0a86eae41dffcc3.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/d57728280954953bd0a86eae41dffcc3.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:45	126046/126046	---MCZ	200	added ('OK')	image/png	etag:%221ec5e-592b3551c0b0a-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/a5d12c17023429f6d2734839d6899b13.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/a5d12c17023429f6d2734839d6899b13.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:45	112736/112736	---MCZ	200	added ('OK')	image/png	etag:%221b860-592b354676ff2-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/10317167cec40a399ff96a065e2e886a.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/10317167cec40a399ff96a065e2e886a.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:45	139480/139480	---MCZ	200	added ('OK')	image/png	etag:%22220d8-592b354fe324c-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/a193185036bed1ea93b861f42d2bbc69.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/a193185036bed1ea93b861f42d2bbc69.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:45	142033/142033	---MCZ	200	added ('OK')	image/png	etag:%2222ad1-592b354eb4678-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/9c756892a1aa55dbc454827a7ecfedb6.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/9c756892a1aa55dbc454827a7ecfedb6.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:45	141362/141362	---MCZ	200	added ('OK')	image/png	etag:%2222832-592b354a8edd5-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/4dfa297085b38e369e0f5925b3ef29fb.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/4dfa297085b38e369e0f5925b3ef29fb.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:46	127585/127585	---MCZ	200	added ('OK')	image/png	etag:%221f261-592b3556c5ddb-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/e13c1878d2c425b0a9de3119464d4710.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/e13c1878d2c425b0a9de3119464d4710.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:46	20615/20615	---M-Z	200	added ('OK')	image/png	etag:%225087-592b353213307-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/01a220f0c5d408e4e69a31a7c0dffade.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/01a220f0c5d408e4e69a31a7c0dffade.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:46	117249/117249	---MCZ	200	added ('OK')	image/png	etag:%221ca01-592b355667235-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/daff05d521172198f7b6664e7ed0c8a8.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/daff05d521172198f7b6664e7ed0c8a8.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:46	190140/190140	---MCZ	200	added ('OK')	image/png	etag:%222e6bc-595fbc8f8bb8c-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/velia_map.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/velia_map.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:47	805/805	---M-Z	200	added ('OK')	application/javascript	etag:%22325-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/manifest.js	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/manifest.js	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:47	161601/161601	---M-Z	200	added ('OK')	application/javascript	etag:%2227741-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/common.js	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/common.js	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:47	295553/295553	---MCZ	200	added ('OK')	application/javascript	etag:%2248281-59629e928b012-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/vendor.js	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/vendor.js	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:48	327920/327920	---MCZ	200	added ('OK')	application/javascript	etag:%22500f0-59629e928b012-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/app.js	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/app.js	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:48	86947/86947	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Nov%202019%2002:50:48%20GMT	https://www.cosapiinmobiliaria.com.pe/POST	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/POST	(from https://connect.facebook.net/en_US/fbevents.js)
21:50:48	538/538	---M-Z	200	added ('OK')	image/png	etag:%2221a-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/chosen-sprite.8b55a822.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/chosen-sprite.8b55a822.png	(from https://www.cosapiinmobiliaria.com.pe/build/vendor.css)
21:50:48	381114/381114	---MCZ	200	added ('OK')	image/png	etag:%225d0ba-595fbc8f8abec-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/prana_night_building_elevation.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/prana_night_building_elevation.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:48	738/738	---M-Z	200	added ('OK')	image/png	etag:%222e2-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/chosen-sprite@2x.614fad61.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/chosen-sprite@2x.614fad61.png	(from https://www.cosapiinmobiliaria.com.pe/build/vendor.css)
21:50:49	547/547	---M-Z	200	added ('OK')	image/png	etag:%22223-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/default-skin.e3f799c6.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/default-skin.e3f799c6.png	(from https://www.cosapiinmobiliaria.com.pe/build/vendor.css)
21:50:49	1554/1554	---M-Z	200	added ('OK')	image/svg+xml	etag:%22612-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/default-skin.b257fa9c.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/default-skin.b257fa9c.svg	(from https://www.cosapiinmobiliaria.com.pe/build/vendor.css)
21:50:49	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-59629e928bfb2%22	https://www.cosapiinmobiliaria.com.pe/build/images/preloader.e34aafbb.gif	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/preloader.e34aafbb.gif	(from https://www.cosapiinmobiliaria.com.pe/build/vendor.css)
21:50:50	22137/22137	---M-Z	200	added ('OK')	image/svg+xml	etag:%225679-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/adi-peru.d9e0494e.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/adi-peru.d9e0494e.svg	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:50	2526/2526	---M-Z	200	added ('OK')	image/svg+xml	etag:%229de-59629e928cf52-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/cosapi.a691fd9e.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/cosapi.a691fd9e.svg	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:50	19548/19548	---M--	200	added ('OK')	text/html	etag:%224c5c-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/GothamLight.fe6eb31a.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/GothamLight.fe6eb31a.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:50	18984/18984	---M--	200	added ('OK')	text/html	etag:%224a28-59629e928bfb2%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/GothamLight-Italic.33f1961c.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/GothamLight-Italic.33f1961c.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:50	19684/19684	---M--	200	added ('OK')	text/html	etag:%224ce4-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/GothamBook.efe056a0.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/GothamBook.efe056a0.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:51	12600/12600	---M--	200	added ('OK')	text/html	etag:%223138-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/Gotham-BookItalic.8095e4f9.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/Gotham-BookItalic.8095e4f9.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:51	19676/19676	---M--	200	added ('OK')	text/html	etag:%224cdc-59629e928bfb2%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/GothamMedium.d6ea32b2.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/GothamMedium.d6ea32b2.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:51	19212/19212	---M--	200	added ('OK')	text/html	etag:%224b0c-59629e928bfb2%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/GothamMedium-Italic.b53a737c.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/GothamMedium-Italic.b53a737c.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:51	19232/19232	---M--	200	added ('OK')	text/html	etag:%224b20-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/GothamBold.bea02617.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/GothamBold.bea02617.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:51	18952/18952	---M--	200	added ('OK')	text/html	etag:%224a08-59629e928bfb2%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/GothamBold-Italic.cb1f6e86.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/GothamBold-Italic.cb1f6e86.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:52	19440/19440	---M--	200	added ('OK')	text/html	etag:%224bf0-59629e928bfb2%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/GothamBlack.9d659efd.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/GothamBlack.9d659efd.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:52	19116/19116	---M--	200	added ('OK')	text/html	etag:%224aac-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/GothamBlack-Italic.b081489a.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/GothamBlack-Italic.b081489a.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:52	91812/91812	---M--	200	added ('OK')	text/html	etag:%22166a4-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-Regular.364c3b8e.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-Regular.364c3b8e.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:53	95468/95468	---M--	200	added ('OK')	text/html	etag:%22174ec-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-Italic.f327711c.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-Italic.f327711c.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:53	91064/91064	---M--	200	added ('OK')	text/html	etag:%22163b8-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-Light.e240950a.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-Light.e240950a.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:53	94656/94656	---M--	200	added ('OK')	text/html	etag:%22171c0-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-LightItalic.4685dce5.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-LightItalic.4685dce5.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:53	91708/91708	---M--	200	added ('OK')	text/html	etag:%221663c-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-Medium.3dae50ed.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-Medium.3dae50ed.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:53	95828/95828	---M--	200	added ('OK')	text/html	etag:%2217654-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-MediumItalic.53ab354b.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-MediumItalic.53ab354b.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:53	91776/91776	---M--	200	added ('OK')	text/html	etag:%2216680-59629e928bfb2%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-Bold.fac1e737.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-Bold.fac1e737.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:54	96320/96320	---M--	200	added ('OK')	text/html	etag:%2217840-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-BoldItalic.ac9f3a31.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-BoldItalic.ac9f3a31.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:54	90888/90888	---M--	200	added ('OK')	text/html	etag:%2216308-59629e928cf52%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-Black.fd2dedd4.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-Black.fd2dedd4.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:54	189/189	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bd-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/arrow-down-red.e435b204.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/arrow-down-red.e435b204.svg	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:54	94904/94904	---M--	200	added ('OK')	text/html	etag:%22172b8-59629e928bfb2%22	https://www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-BlackItalic.ba006559.woff2	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/fonts/Montserrat-BlackItalic.ba006559.html	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
21:50:54	200/200	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c8-59629e928bfb2-gzip%22	https://www.cosapiinmobiliaria.com.pe/build/images/arrow-down.da5df8fa.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/build/images/arrow-down.da5df8fa.svg	(from https://www.cosapiinmobiliaria.com.pe/build/app.css)
